"","Station","Rainfall","Temperature","DistToWater","percentNatural","ag20KM","natArea20KM","Community","Year","RainfallScaled","TemperatureScaled","PercentNaturalScaled","Ag20KMScaled","NatArea20KMScaled","NearestCommunity","DistToComm","DaysEffort","DaysEffortScaled"
"101","ZAB19",6.5990665461868e-05,24.900750732422,3455.3441370153,0.9987939259452,0.000149791053969016,0.998845907871975,"Zabalo","2018",1.05326477985473,0.605874957990589,1.14974794853357,-0.814583686101989,0.974722834452802,"Cofan Zabalo",6.18526717091463,31,-1.64144012942649
"102","ZAB2",6.5990665461868e-05,24.900750732422,3079.98719457237,0.999117778125258,0.000128998676977966,0.998747480053952,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15710656487315,-0.815004580259061,0.972810322848393,"Cofan Zabalo",3.78096393025883,86,-0.136995628077395
"103","ZAB20",6.5990665461868e-05,24.900750732422,1065.46439663382,0.998775244442657,0.000149790957412392,0.998746155412429,"Zabalo","2018",1.05326477985473,0.605874957990589,1.14932346471556,-0.814583688056557,0.97278458426823,"Cofan Zabalo",4.72985148545676,57,-0.930248183334189
"104","ZAB21",6.5990665461868e-05,24.900750732422,7635.70473367089,0.998922961419738,0.000153659043233547,0.99902567113226,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15267991135423,-0.814505387498527,0.978215742537599,"Cofan Zabalo",10.0414381961035,79,-0.328470382794552
"105","ZAB22",6.5990665461868e-05,24.900750732422,8358.99551631797,0.99898542477612,0.000146406006497784,0.999001425625467,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15409921282324,-0.814652208652473,0.977744637782576,"Cofan Zabalo",9.41604740354683,88,-0.0822885553010641
"106","ZAB23",6.5990665461868e-05,24.900750732422,2317.51411260493,0.99886289301873,0.000160509181536126,0.998707063088891,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15131502840958,-0.81436672210265,0.972024996949204,"Cofan Zabalo",7.53398949846396,55,-0.984955256110519
"107","ZAB24",6.5990665461868e-05,24.900750732422,1985.94473106444,0.998796234954442,0.000199751145043827,0.998600775057004,"Zabalo","2018",1.05326477985473,0.605874957990589,1.14980041417741,-0.813572358227875,0.969959756669814,"Cofan Zabalo",8.68845842631328,95,0.109186199416093
"108","ZAB25",6.5990665461868e-05,24.900750732422,3810.18850894528,0.998843382984223,0.000166069388963758,0.998688527232036,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15087171856778,-0.814254168409563,0.971664834120791,"Cofan Zabalo",8.85283622865088,84,-0.191702700853725
"109","ZAB26",6.5990665461868e-05,24.900750732422,5606.59144055167,0.998903523533321,0.000155352059756395,0.998897548297932,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15223824087183,-0.814471116247934,0.97572623893624,"Cofan Zabalo",9.45509445911169,56,-0.957601719722354
"110","ZAB27",6.58350472804159e-05,24.852746582031,1202.11314494829,0.998769096532679,0.000220219892745741,0.998510272456245,"Zabalo","2018",1.01103867813313,0.585754211107776,1.14918377101083,-0.813158015206199,0.968201236795466,"Cofan Zabalo",10.8973710327595,8,-2.27057146635429
"111","ZAB28",6.5990665461868e-05,24.900750732422,3233.26279571899,0.998852827982674,0.000220138516440447,0.998512211724906,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15108632919636,-0.813159662483537,0.968238917949976,"Cofan Zabalo",10.6868153054481,83,-0.219056237241891
"112","ZAB29",6.5990665461868e-05,24.900750732422,5948.24670146785,0.998889571603588,0.000199751869339877,0.99861881936573,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15192122309513,-0.813572343566156,0.970310368422922,"Cofan Zabalo",11.6858641699674,83,-0.219056237241891
"113","ZAB3",6.5990665461868e-05,24.900750732422,5035.8145523031,0.999192630449112,0.000124808094461598,0.998773029268908,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15880737026303,-0.81508940902571,0.973306759435817,"Cofan Zabalo",5.87721512138986,86,-0.136995628077395
"114","ZAB30",6.5990665461868e-05,24.900750732422,7663.25825235783,0.998962112779783,0.00016993691142524,0.998777002161398,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15356951425174,-0.814175879255462,0.973383955122379,"Cofan Zabalo",11.5418732484494,83,-0.219056237241891
"115","ZAB4",6.5990665461868e-05,24.900750732422,7198.01744521399,0.999191434220526,0.000118764836036442,0.998885028628852,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15878018938311,-0.815211740982365,0.975482974248673,"Cofan Zabalo",7.8020388103585,86,-0.136995628077395
"116","ZAB5",6.5990665461868e-05,24.900750732422,2422.37087056972,0.999090039979312,0.000124809633079822,0.998785986609675,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15647629468645,-0.8150893778799,0.973558528347048,"Cofan Zabalo",2.58996710604654,42,-1.34055122915667
"117","ZAB6",6.5990665461868e-05,24.900750732422,4555.39027163356,0.999085295992684,0.000118766060914097,0.998844568986765,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15636850113228,-0.815211716187516,0.97469681910925,"Cofan Zabalo",4.78755769042841,3,-2.40733914829512
"118","ZAB7",6.5990665461868e-05,24.900750732422,6679.86938250152,0.999084734165694,0.000118765735553506,0.998945208789599,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15635573521769,-0.815211722773698,0.976652310906705,"Cofan Zabalo",6.89998039992308,46,-1.23113708360401
"119","ZAB8",6.5990665461868e-05,24.900750732422,5504.75743206704,0.99908306598749,0.000118766740349316,0.998947697673703,"Zabalo","2018",1.05326477985473,0.605874957990589,1.1563178306299,-0.815211702433903,0.976700671419271,"Cofan Zabalo",5.46483863874777,85,-0.16434916446556
"120","ZAB9",6.5990665461868e-05,24.900750732422,7599.51233569309,0.99908651287221,0.000122633918737061,0.998996931895954,"Zabalo","2018",1.05326477985473,0.605874957990589,1.15639615124586,-0.815133420244788,0.977657321919923,"Cofan Zabalo",7.58805709229299,85,-0.16434916446556
