"","Station","CameraName","Species","DateTimeOriginal","Media.Filename","CommunityName"
"735","SGE13","SGE13","Dasyprocta fuliginosa","2022-10-24 10:02:00","cbcf1494-2ecd-43cd-90e3-1a447650cd5a","Sinangoe"
"736","SGE13","SGE13","Dasyprocta fuliginosa","2022-10-30 06:14:00","315c5950-c2cd-4ecb-968c-0b3aad8d06c8","Sinangoe"
"737","SGE13","SGE13","Dasyprocta fuliginosa","2022-10-30 15:32:00","9df3cb16-65f8-4a4e-8587-408ab6de6141","Sinangoe"
"738","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-01 14:05:00","09438622-3ae9-4b9b-8a2e-5f232822e7c6","Sinangoe"
"739","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-01 15:58:00","6ec5f954-9f41-46d7-9633-bcb3c02386b1","Sinangoe"
"740","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-02 14:54:00","9cda6d1e-c2b9-485c-bd01-a560174fa6dd","Sinangoe"
"741","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-03 16:36:00","32a5d2c9-25ab-49c8-ab9c-c96100da9799","Sinangoe"
"742","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-06 09:33:00","ec61b600-451b-4b06-8af9-358bc3d0ca1b","Sinangoe"
"743","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-13 12:26:00","130649dc-53eb-4cd6-9f72-b0e3fd2d99be","Sinangoe"
"744","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-16 09:52:00","a5f39177-3554-4038-8421-0435a07a9183","Sinangoe"
"745","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-21 14:41:00","fcbadadd-fe95-489e-9c03-1f254ff27698","Sinangoe"
"746","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-22 06:56:00","0bfda472-8c17-4b85-be1c-9f92be051713","Sinangoe"
"747","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-25 14:16:00","91a08b71-9d6e-4f91-bf55-1810307576c5","Sinangoe"
"748","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-27 09:57:00","08cfa828-99da-45be-ab73-8b9e36fa7dc8","Sinangoe"
"749","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-28 10:01:00","1790faff-c634-4514-b61a-df4435c5e8ab","Sinangoe"
"750","SGE13","SGE13","Dasyprocta fuliginosa","2022-11-29 08:26:00","53b54d05-d84e-4910-9117-468898276a43","Sinangoe"
"751","SGE13","SGE13","Dasypus novemcinctus","2022-08-08 03:22:00","2477c956-e04a-48da-8aef-2df0cd07b4df","Sinangoe"
"752","SGE13","SGE13","Dasypus novemcinctus","2022-08-18 22:44:00","d73796a5-19b9-43fb-abe6-31d0b1f95323","Sinangoe"
"753","SGE13","SGE13","Dasypus novemcinctus","2022-08-19 19:39:00","3da15795-7cb5-4d2e-9d43-acbb5bd01bde","Sinangoe"
"754","SGE13","SGE13","Dasypus novemcinctus","2022-08-21 21:21:00","177a5ff7-53f7-4455-babd-74f2f7c39846","Sinangoe"
"755","SGE13","SGE13","Dasypus novemcinctus","2022-09-01 00:38:00","d3df2ea5-fa29-41c4-9b6d-122697b71724","Sinangoe"
"756","SGE13","SGE13","Dasypus novemcinctus","2022-09-02 02:54:00","70e849f1-c3f0-46f8-a9b9-ba7515bc4fc8","Sinangoe"
"757","SGE13","SGE13","Dasypus novemcinctus","2022-09-18 01:31:00","c480d8da-3b55-42cb-91ee-1cc9fb706365","Sinangoe"
"758","SGE13","SGE13","Dasypus novemcinctus","2022-09-21 22:31:00","25d3cb49-3e7f-4e6d-95bb-fcd32adaa941","Sinangoe"
"759","SGE13","SGE13","Dasypus novemcinctus","2022-09-23 20:46:00","ead48e8d-db9e-4019-a2b6-e564d52dc515","Sinangoe"
"760","SGE13","SGE13","Dasypus novemcinctus","2022-09-27 04:12:00","34690287-8321-43ff-b1d9-d07180849d78","Sinangoe"
"761","SGE13","SGE13","Dasypus novemcinctus","2022-10-03 01:18:00","377ced78-f822-4db9-a7a6-906ba3e79fd6","Sinangoe"
"762","SGE13","SGE13","Dasypus novemcinctus","2022-10-17 22:15:00","b6cd8e1f-1875-4e6a-8241-bc1d3dbf2fb7","Sinangoe"
"763","SGE13","SGE13","Dasypus novemcinctus","2022-10-20 19:16:00","35b6bfe6-3e9f-44f7-977c-0340dae8d782","Sinangoe"
"764","SGE13","SGE13","Dasypus novemcinctus","2022-10-21 02:06:00","cdde1520-97a9-4a1b-a220-8eeedf1b7eb6","Sinangoe"
"765","SGE13","SGE13","Dasypus novemcinctus","2022-10-25 21:03:00","b10ea55a-49e0-4ca4-9316-a0484ae3824e","Sinangoe"
"766","SGE13","SGE13","Dasypus novemcinctus","2022-11-01 01:03:00","151c4933-c7f4-408e-8ff0-9e762e901625","Sinangoe"
"767","SGE13","SGE13","Dasypus novemcinctus","2022-11-12 21:49:00","bfd45f83-6bb0-4f3d-b034-d74b343ada68","Sinangoe"
"768","SGE13","SGE13","Dasypus novemcinctus","2022-11-17 21:54:00","789c5256-ff59-45ed-95ea-dc5ba3f468c3","Sinangoe"
"769","SGE13","SGE13","Dasypus novemcinctus","2022-11-19 02:49:00","1b1de4f8-265d-4eb8-8752-9d4bc43eb7a7","Sinangoe"
"770","SGE13","SGE13","Dasypus novemcinctus","2022-11-23 19:24:00","31faac2d-57f9-43e3-a5e1-239f73c1d596","Sinangoe"
"771","SGE13","SGE13","Dicotyles tajacu","2022-11-06 06:38:00","e2fdf08f-4114-4a39-ba8c-f51874b7f0d1","Sinangoe"
"772","SGE13","SGE13","Dicotyles tajacu","2022-11-08 09:30:00","3d9e82d5-b552-4f6f-beab-fc25ed0bbdc9","Sinangoe"
"773","SGE13","SGE13","Dicotyles tajacu","2022-11-21 08:11:00","7a7aab8e-cd6f-4bbe-8f40-e5943d0affaf","Sinangoe"
"774","SGE13","SGE13","Dicotyles tajacu","2022-11-21 10:56:00","1783e5fa-157a-4977-ad32-f1cb9e5d5b3a","Sinangoe"
"775","SGE13","SGE13","Didelphis marsupialis","2022-10-22 18:31:00","fdfe7b0a-6fce-463b-be68-3de9ec2a216b","Sinangoe"
"776","SGE13","SGE13","Didelphis marsupialis","2022-10-25 05:07:00","74e7ff38-8474-4774-921d-abb33fd4f064","Sinangoe"
"777","SGE13","SGE13","Didelphis marsupialis","2022-11-14 20:53:00","121dafa8-1f8d-4c04-9c43-056844b35610","Sinangoe"
"778","SGE13","SGE13","Geotrygon montana","2022-08-11 16:39:00","09f99358-f682-45ff-b218-6fa8c2f37002","Sinangoe"
"779","SGE13","SGE13","Geotrygon montana","2022-08-17 09:52:00","cca200f6-f99c-43d9-b3c3-77ded4e31cf4","Sinangoe"
"780","SGE13","SGE13","Geotrygon montana","2022-10-01 06:37:00","a5c88046-3cf8-41a0-a538-00bbb1085d9b","Sinangoe"
"781","SGE13","SGE13","Geotrygon montana","2022-10-11 11:31:00","7f3c31ee-4f5b-45d9-8f70-d9d9a37c1656","Sinangoe"
"782","SGE13","SGE13","Geotrygon montana","2022-10-18 06:24:00","cac50b8a-124a-494a-b327-4f52eead8d7b","Sinangoe"
"783","SGE13","SGE13","Geotrygon montana","2022-10-19 12:36:00","4d09c8e2-3e31-4ca8-9bd3-e94438776d66","Sinangoe"
"784","SGE13","SGE13","Geotrygon montana","2022-10-26 12:38:00","1e0d1ee8-3b48-4ce9-bb7f-a46ec8516ff5","Sinangoe"
"785","SGE13","SGE13","Geotrygon montana","2022-10-29 06:17:00","d99a3290-ed91-4911-b140-e1ecae3979fd","Sinangoe"
"786","SGE13","SGE13","Geotrygon montana","2022-11-05 11:41:00","fdb2e23d-96aa-439c-a391-f3fef24b6793","Sinangoe"
"787","SGE13","SGE13","Geotrygon montana","2022-11-18 05:52:00","d0f608cf-5098-4df9-a6cd-a5c9d45a1dc4","Sinangoe"
"788","SGE13","SGE13","Geotrygon montana","2022-11-20 06:57:00","18ec3488-f6b8-43d7-9ca9-2d42e8d3882f","Sinangoe"
"789","SGE13","SGE13","Geotrygon montana","2022-11-20 07:50:00","cec77474-2277-4073-bf23-acf81bbe1228","Sinangoe"
"790","SGE13","SGE13","Geotrygon montana","2022-11-26 10:38:00","ada2e701-eb2c-4a86-a93e-399a7d21544b","Sinangoe"
"791","SGE13","SGE13","Hadrosciurus igniventris","2022-08-19 07:51:00","f86fabfc-b255-4334-872a-797507bd0cc8","Sinangoe"
"792","SGE13","SGE13","Hadrosciurus igniventris","2022-10-27 11:19:00","3757efc7-8ab8-436b-a403-898fc5facb75","Sinangoe"
"793","SGE13","SGE13","Leopardus pardalis","2022-10-25 19:01:00","2752105e-842c-43f1-8329-a062352dae81","Sinangoe"
"794","SGE13","SGE13","Mazama americana","2022-08-14 19:31:00","0ee31162-7289-4efe-89ce-0dc3136e367c","Sinangoe"
"795","SGE13","SGE13","Mazama americana","2022-09-10 16:26:00","e6da8cf9-6cb4-4146-8d11-8cce03023c10","Sinangoe"
"796","SGE13","SGE13","Mazama americana","2022-11-05 19:38:00","ad108e28-748e-4344-986d-5459343a883e","Sinangoe"
"797","SGE13","SGE13","Metachirus nudicaudatus","2022-08-10 03:52:00","3956cb93-e27f-4b23-9b76-34f060edd965","Sinangoe"
"798","SGE13","SGE13","Metachirus nudicaudatus","2022-08-10 22:07:00","8a918dc2-e8d2-471c-a42c-ad5f082facb6","Sinangoe"
"799","SGE13","SGE13","Metachirus nudicaudatus","2022-08-12 03:39:00","ba482573-6bf5-4dae-902e-2f6dcc62f439","Sinangoe"
"800","SGE13","SGE13","Metachirus nudicaudatus","2022-08-12 05:22:00","fe4a3503-8ce3-4461-9578-5242a33a6167","Sinangoe"
"801","SGE13","SGE13","Metachirus nudicaudatus","2022-08-12 20:00:00","df40d596-1766-48c4-ac0f-a0ab10f81d6a","Sinangoe"
"802","SGE13","SGE13","Metachirus nudicaudatus","2022-08-14 19:03:00","35c94e26-c263-4c3b-a686-cf0c3a1133e2","Sinangoe"
"803","SGE13","SGE13","Metachirus nudicaudatus","2022-08-16 04:03:00","e09ce9d2-b45d-4d71-af8e-9cd7038e8b92","Sinangoe"
"804","SGE13","SGE13","Metachirus nudicaudatus","2022-08-20 22:50:00","8e609a3e-7053-43de-beef-e66efbe1a7be","Sinangoe"
"805","SGE13","SGE13","Metachirus nudicaudatus","2022-08-22 04:40:00","7e1a2748-f39c-4c01-9105-e940cb3c2f8e","Sinangoe"
"806","SGE13","SGE13","Metachirus nudicaudatus","2022-08-24 04:35:00","c807e467-1d5c-4a95-b347-c9c05d388e72","Sinangoe"
"807","SGE13","SGE13","Metachirus nudicaudatus","2022-08-25 22:49:00","afd9c858-d3d2-4324-9948-4bf780191654","Sinangoe"
"808","SGE13","SGE13","Metachirus nudicaudatus","2022-09-03 01:21:00","1f80145f-4771-4348-876f-0dad45fb7d95","Sinangoe"
"809","SGE13","SGE13","Metachirus nudicaudatus","2022-09-03 04:17:00","cafba7e5-5657-4bef-9236-6829531e9320","Sinangoe"
"810","SGE13","SGE13","Metachirus nudicaudatus","2022-09-03 05:56:00","664edb83-58d0-4c83-b341-99b5bbeea5ff","Sinangoe"
"811","SGE13","SGE13","Metachirus nudicaudatus","2022-09-04 05:49:00","640130d6-a9f6-4be5-8178-bacf485cbded","Sinangoe"
"812","SGE13","SGE13","Metachirus nudicaudatus","2022-09-05 21:14:00","76532ab2-c4f5-4163-9eaf-c9f6b6b8e11f","Sinangoe"
"813","SGE13","SGE13","Metachirus nudicaudatus","2022-09-07 02:58:00","7584bd57-8e05-4e25-aa50-8fd83773b2bc","Sinangoe"
"814","SGE13","SGE13","Metachirus nudicaudatus","2022-09-19 05:50:00","ce4e8012-601f-4374-9555-6bffe8c2b470","Sinangoe"
"815","SGE13","SGE13","Metachirus nudicaudatus","2022-09-19 21:28:00","0d219403-bb0d-4194-9d32-15d2606c5465","Sinangoe"
"816","SGE13","SGE13","Metachirus nudicaudatus","2022-09-19 22:09:00","0c1c0684-f5de-42d1-9a01-dc8b79e2e8ea","Sinangoe"
"817","SGE13","SGE13","Metachirus nudicaudatus","2022-09-21 20:35:00","b84b754c-4901-406f-b13b-a06d4e26bb77","Sinangoe"
"818","SGE13","SGE13","Metachirus nudicaudatus","2022-09-22 01:19:00","e082a56b-5fe7-40e6-81c0-f2815003daff","Sinangoe"
"819","SGE13","SGE13","Metachirus nudicaudatus","2022-09-23 00:30:00","8f817f65-196b-47ab-a0a5-81a50881b438","Sinangoe"
"820","SGE13","SGE13","Metachirus nudicaudatus","2022-09-24 05:38:00","91d5dfaa-a1f2-4af7-96bb-70e93aa9137d","Sinangoe"
"821","SGE13","SGE13","Metachirus nudicaudatus","2022-09-24 23:38:00","09f1fd44-13df-4ff3-878b-c486d1be18ad","Sinangoe"
"822","SGE13","SGE13","Metachirus nudicaudatus","2022-09-25 02:21:00","d6437d5c-ca98-47bf-9508-2624d134da1b","Sinangoe"
"823","SGE13","SGE13","Metachirus nudicaudatus","2022-09-26 23:59:00","ba869d44-eea7-4ea0-8bdb-bf72ff61ed32","Sinangoe"
"824","SGE13","SGE13","Metachirus nudicaudatus","2022-09-28 00:29:00","469ff925-19dc-4a52-a5a6-d521088a2f7a","Sinangoe"
"825","SGE13","SGE13","Metachirus nudicaudatus","2022-09-28 20:41:00","4e843a0f-d3d8-421d-8274-5c0ebdf4dacb","Sinangoe"
"826","SGE13","SGE13","Metachirus nudicaudatus","2022-09-29 04:16:00","104fc616-89e1-4b61-bdbf-76086dfbb62b","Sinangoe"
"827","SGE13","SGE13","Metachirus nudicaudatus","2022-10-01 04:07:00","6c24b869-4bd8-4a7d-a78a-2317216c6247","Sinangoe"
"828","SGE13","SGE13","Metachirus nudicaudatus","2022-10-07 02:27:00","62727982-5723-4061-ad89-2a9dd8d33dbf","Sinangoe"
"829","SGE13","SGE13","Metachirus nudicaudatus","2022-10-08 18:33:00","0e42a993-97a1-4a6f-b3a5-714635e4e489","Sinangoe"
"830","SGE13","SGE13","Metachirus nudicaudatus","2022-10-10 18:53:00","3dcb508f-1934-4e48-a59d-a221acd84d16","Sinangoe"
"831","SGE13","SGE13","Metachirus nudicaudatus","2022-10-23 03:51:00","62b326e6-57e1-4232-b430-1e2536e9df56","Sinangoe"
"832","SGE13","SGE13","Metachirus nudicaudatus","2022-10-23 21:57:00","eb1d0d8a-5b95-4576-a283-a199eec1cc53","Sinangoe"
"833","SGE13","SGE13","Metachirus nudicaudatus","2022-10-25 18:35:00","e8250bed-ba17-4ab9-a0f4-88de0204714e","Sinangoe"
"834","SGE13","SGE13","Metachirus nudicaudatus","2022-10-28 00:33:00","a9ebac9b-7d80-476d-a790-7ccd59828e62","Sinangoe"
"835","SGE13","SGE13","Metachirus nudicaudatus","2022-11-04 18:45:00","dcdd1613-bdad-4e7e-bca5-f62fbfdcbe53","Sinangoe"
"836","SGE13","SGE13","Metachirus nudicaudatus","2022-11-16 22:21:00","a1886e51-a5df-476a-ab80-843c4145bb53","Sinangoe"
"837","SGE13","SGE13","Metachirus nudicaudatus","2022-11-18 19:51:00","d56c82fd-2ba5-4c11-ab08-ddc3e5fbe693","Sinangoe"
"838","SGE13","SGE13","Metachirus nudicaudatus","2022-11-18 23:29:00","1c7eda09-78fd-45b0-b146-30da74b3a152","Sinangoe"
"839","SGE13","SGE13","Metachirus nudicaudatus","2022-11-20 05:52:00","5e3c5bb4-87a9-49cb-b90b-bf1d6f09c0ba","Sinangoe"
"840","SGE13","SGE13","Metachirus nudicaudatus","2022-11-22 01:16:00","9a796aeb-2b69-421e-8308-9c11f80834ed","Sinangoe"
"841","SGE13","SGE13","Metachirus nudicaudatus","2022-11-22 21:34:00","23f9cbd8-1494-4227-8aae-29b5970203ff","Sinangoe"
"842","SGE13","SGE13","Metachirus nudicaudatus","2022-11-22 22:54:00","41c3eda7-9468-4e9c-91f7-23eadd1c7b83","Sinangoe"
"843","SGE13","SGE13","Metachirus nudicaudatus","2022-11-28 03:52:00","451ee6b0-12e0-44a2-827b-b2fa242a6ed1","Sinangoe"
"844","SGE13","SGE13","Metachirus nudicaudatus","2022-11-29 00:11:00","a6393cad-e11b-4c31-bf7d-4b324b3dd27c","Sinangoe"
"845","SGE13","SGE13","Myoprocta pratti","2022-08-08 06:05:00","346dba91-d87b-41d4-846e-e59a33081042","Sinangoe"
"846","SGE13","SGE13","Myoprocta pratti","2022-11-16 08:10:00","d8a10d8a-41d4-4518-8d6b-8f941c90e0a4","Sinangoe"
"847","SGE13","SGE13","Myoprocta pratti","2022-11-19 07:34:00","00d7ec8c-341f-4d89-9c49-00aecdb0d635","Sinangoe"
"848","SGE13","SGE13","Myoprocta pratti","2022-11-26 10:17:00","96237242-125d-4ef2-9cd7-12cba1a2091e","Sinangoe"
"849","SGE13","SGE13","N/D N/D","2022-08-10 05:22:00","a90130bd-6723-4243-b318-cc59f3ffffe3","Sinangoe"
"850","SGE13","SGE13","N/D N/D","2022-08-11 19:50:00","74dbd296-0016-4385-91ed-bce48f356894","Sinangoe"
"851","SGE13","SGE13","N/D N/D","2022-08-14 20:36:00","9515b587-350e-4bca-b33d-6bceaf4d5356","Sinangoe"
"852","SGE13","SGE13","N/D N/D","2022-08-14 23:35:00","08e69de2-2ba8-4672-aace-ed0564cb6a50","Sinangoe"
"853","SGE13","SGE13","N/D N/D","2022-08-16 05:34:00","9c5a07d2-68d3-4e8c-b520-5108d2b7fd75","Sinangoe"
"854","SGE13","SGE13","N/D N/D","2022-08-17 21:18:00","66fa8ff0-ca6d-44df-9314-8002cc33e023","Sinangoe"
"855","SGE13","SGE13","N/D N/D","2022-08-17 23:30:00","dd4c8ccc-9495-45aa-9d55-45d2be8c9f1f","Sinangoe"
"856","SGE13","SGE13","N/D N/D","2022-08-20 19:41:00","5755237c-e735-4b93-af27-85776804b8dc","Sinangoe"
"857","SGE13","SGE13","N/D N/D","2022-08-21 01:55:00","a85c9267-9b58-427f-973e-e295e6583688","Sinangoe"
"858","SGE13","SGE13","N/D N/D","2022-08-21 05:44:00","9dba4667-dcdd-4e40-b518-edfcf97ef9c7","Sinangoe"
"859","SGE13","SGE13","N/D N/D","2022-08-22 05:40:00","1f670c68-127d-4c0e-a3a4-5b89f42b0927","Sinangoe"
"860","SGE13","SGE13","N/D N/D","2022-08-22 20:50:00","b7bcc891-ac45-466b-8129-924e7c5104cb","Sinangoe"
"861","SGE13","SGE13","N/D N/D","2022-08-23 04:20:00","34409ed1-9767-4f63-bdab-0b734c57bfa9","Sinangoe"
"862","SGE13","SGE13","N/D N/D","2022-08-24 19:08:00","01bb59de-0ce4-47bd-84b5-0fd8c0a659e0","Sinangoe"
"863","SGE13","SGE13","N/D N/D","2022-08-24 20:07:00","f64c1498-6102-4489-9a21-85ab1fc960ef","Sinangoe"
"864","SGE13","SGE13","N/D N/D","2022-08-25 21:00:00","5e5bba32-8a00-4db4-8231-2cd1a935227c","Sinangoe"
"865","SGE13","SGE13","N/D N/D","2022-08-25 22:29:00","c73cfa72-3788-4238-8c03-875f80273169","Sinangoe"
"866","SGE13","SGE13","N/D N/D","2022-08-26 14:08:00","0b478900-441f-40bb-ba9c-52b86684388d","Sinangoe"
"867","SGE13","SGE13","N/D N/D","2022-08-26 21:53:00","5a920692-a7df-4e76-aa92-86aa56850d85","Sinangoe"
"868","SGE13","SGE13","N/D N/D","2022-08-26 23:17:00","bccebb13-e90e-4f57-884d-227794de0108","Sinangoe"
"869","SGE13","SGE13","N/D N/D","2022-08-27 00:45:00","fcd94c92-2073-4bf8-ba95-480fc6ed44a2","Sinangoe"
"870","SGE13","SGE13","N/D N/D","2022-08-27 19:03:00","48195afe-586b-4a4a-acf9-0fe81dd62e6e","Sinangoe"
"871","SGE13","SGE13","N/D N/D","2022-08-27 20:00:00","778bf5b1-8b46-43ed-9c9a-2c3d9094013e","Sinangoe"
"872","SGE13","SGE13","N/D N/D","2022-08-27 22:17:00","5ef3a986-f0c8-472f-a876-8e2450afbd0e","Sinangoe"
"873","SGE13","SGE13","N/D N/D","2022-08-28 01:30:00","2d89bac1-a97c-4889-a9ce-4cd55ab439ab","Sinangoe"
"874","SGE13","SGE13","N/D N/D","2022-08-28 18:59:00","64f5784a-4af8-441a-86fd-7433b04b9227","Sinangoe"
"875","SGE13","SGE13","N/D N/D","2022-08-28 20:48:00","426bc220-fbfd-4ab6-abe1-4315848c9c44","Sinangoe"
"876","SGE13","SGE13","N/D N/D","2022-08-29 00:51:00","71430525-e002-4340-8329-cfff69891f30","Sinangoe"
"877","SGE13","SGE13","N/D N/D","2022-08-29 04:11:00","f2b80d64-bddd-4847-bb00-be963fd2bf61","Sinangoe"
"878","SGE13","SGE13","N/D N/D","2022-08-31 03:47:00","4ff22229-1f07-4fc4-9005-7b342abcf8a3","Sinangoe"
"879","SGE13","SGE13","N/D N/D","2022-09-02 04:00:00","f8a17fa8-c8c7-421b-9734-414a4cdf6b30","Sinangoe"
"880","SGE13","SGE13","N/D N/D","2022-09-03 01:43:00","9a091f33-5776-4f4e-9f0d-c401333839fe","Sinangoe"
"881","SGE13","SGE13","N/D N/D","2022-09-03 19:30:00","1f1c8aa0-844c-4085-aa0c-80856924c8bc","Sinangoe"
"882","SGE13","SGE13","N/D N/D","2022-09-08 05:11:00","cd7e1f93-8b2e-430c-b6fc-64087faf13e9","Sinangoe"
"883","SGE13","SGE13","N/D N/D","2022-09-13 18:58:00","0fae12c8-6f3d-4885-8c82-051a4f59d88f","Sinangoe"
"884","SGE13","SGE13","N/D N/D","2022-09-13 20:27:00","4dcdf557-7cd5-401e-b0a5-2c92b0120fe9","Sinangoe"
"885","SGE13","SGE13","N/D N/D","2022-09-13 21:35:00","e76ec260-f17d-4617-9a3b-bacd2ffbcf55","Sinangoe"
"886","SGE13","SGE13","N/D N/D","2022-09-13 23:48:00","c104b068-dc93-4afd-885f-d170deaada37","Sinangoe"
"887","SGE13","SGE13","N/D N/D","2022-09-14 05:19:00","cb357b0e-0e8e-449e-85eb-bafa88986ee8","Sinangoe"
"888","SGE13","SGE13","N/D N/D","2022-09-16 02:51:00","2ffe18de-616c-41f8-8d06-7f7ebf3b1931","Sinangoe"
"889","SGE13","SGE13","N/D N/D","2022-09-20 19:04:00","9072f8dd-7c8b-40ab-90a1-c150d6f7cf6b","Sinangoe"
"890","SGE13","SGE13","N/D N/D","2022-09-21 19:14:00","77fb5f73-bb12-43bd-aa6a-eb1a9ed0916f","Sinangoe"
"891","SGE13","SGE13","N/D N/D","2022-09-21 22:15:00","e499eb6a-d529-4264-a4f1-dbb2d1979c43","Sinangoe"
"892","SGE13","SGE13","N/D N/D","2022-09-22 22:54:00","66c13f2d-27e2-4c2a-b443-551e5bb1823b","Sinangoe"
"893","SGE13","SGE13","N/D N/D","2022-09-22 23:59:00","04c5d24c-b2f7-4f7a-9401-b385799d71d9","Sinangoe"
"894","SGE13","SGE13","N/D N/D","2022-09-23 02:55:00","57ab8c42-a87b-4b8e-a628-c9465cfe78e6","Sinangoe"
"895","SGE13","SGE13","N/D N/D","2022-09-24 01:23:00","dbed912f-789f-45c0-baca-5c83908a259d","Sinangoe"
"896","SGE13","SGE13","N/D N/D","2022-09-25 02:56:00","8da84ee1-862a-40f7-a800-b5d7be23bfa2","Sinangoe"
"897","SGE13","SGE13","N/D N/D","2022-09-25 19:19:00","9e6b664a-ae08-41a1-a561-fe67d0f78997","Sinangoe"
"898","SGE13","SGE13","N/D N/D","2022-09-29 05:06:00","9c525534-6946-41da-b6d2-a172a7c6242e","Sinangoe"
"899","SGE13","SGE13","N/D N/D","2022-09-30 00:18:00","48d074af-34c5-42e7-93dd-856b2ad6510b","Sinangoe"
"900","SGE13","SGE13","N/D N/D","2022-09-30 22:09:00","195a51a8-726d-46d9-8815-7e350faba205","Sinangoe"
"901","SGE13","SGE13","N/D N/D","2022-10-01 01:57:00","99e7631a-3449-404f-9d74-9ca1cbb5a3df","Sinangoe"
"902","SGE13","SGE13","N/D N/D","2022-10-03 01:08:00","2f0a4ace-64ca-4867-9d8f-0735e92d7255","Sinangoe"
"903","SGE13","SGE13","N/D N/D","2022-10-04 03:35:00","03b13369-1a8d-486e-ba01-969eed4f4a29","Sinangoe"
"904","SGE13","SGE13","N/D N/D","2022-10-06 03:14:00","408052a4-1fd1-4952-8ed3-6a36c9567fdc","Sinangoe"
"905","SGE13","SGE13","N/D N/D","2022-10-13 21:13:00","35300dcf-7072-4cfe-8cff-c938300e6151","Sinangoe"
"906","SGE13","SGE13","N/D N/D","2022-10-13 22:41:00","ec30fa0b-31d7-45c8-a7fc-9d3ad71b36c3","Sinangoe"
"907","SGE13","SGE13","N/D N/D","2022-10-14 02:15:00","488056fe-d3e4-4940-a428-8f06ed7d6322","Sinangoe"
"908","SGE13","SGE13","N/D N/D","2022-10-15 04:36:00","2ed93e5b-6fb4-48a9-a4bd-aab7dc675922","Sinangoe"
"909","SGE13","SGE13","N/D N/D","2022-10-17 23:25:00","432bd22e-197b-4bfa-830f-159366515301","Sinangoe"
"910","SGE13","SGE13","N/D N/D","2022-10-19 20:52:00","33245bdd-4609-4c6d-8979-0caf18550a9c","Sinangoe"
"911","SGE13","SGE13","N/D N/D","2022-10-19 23:13:00","3b8db296-08a3-46b1-90cb-00d1594046c1","Sinangoe"
"912","SGE13","SGE13","N/D N/D","2022-10-20 02:14:00","6fd9e8c3-b1b8-4e5e-a4a3-ee93250fed7a","Sinangoe"
"913","SGE13","SGE13","N/D N/D","2022-10-21 20:18:00","27f33a1b-4f3a-4fa0-a8c9-6cefcde7e277","Sinangoe"
"914","SGE13","SGE13","N/D N/D","2022-10-21 21:03:00","61998407-680d-4c36-86ae-6f27439c8297","Sinangoe"
"915","SGE13","SGE13","N/D N/D","2022-10-21 22:09:00","04c8520e-9e7f-42f5-91de-32de58652165","Sinangoe"
"916","SGE13","SGE13","N/D N/D","2022-10-23 00:08:00","b94781e4-079a-493c-9b20-380c1c42f38d","Sinangoe"
"917","SGE13","SGE13","N/D N/D","2022-10-23 23:14:00","95a4c241-046c-42b9-9ff3-15097487594b","Sinangoe"
"918","SGE13","SGE13","N/D N/D","2022-10-24 03:25:00","3def35a6-861e-4da2-a57e-7cde4fc38aa8","Sinangoe"
"919","SGE13","SGE13","N/D N/D","2022-10-25 20:09:00","2d8b46ff-cb60-420b-9fd5-84c7e720f192","Sinangoe"
"920","SGE13","SGE13","N/D N/D","2022-10-30 03:31:00","c009de0f-0097-41f7-8204-e6276d905f1b","Sinangoe"
"921","SGE13","SGE13","N/D N/D","2022-11-01 01:43:00","351bd5b1-d6cb-485b-90e0-eed9d478add9","Sinangoe"
"922","SGE13","SGE13","N/D N/D","2022-11-03 23:25:00","d34fddc9-4fdb-4687-8480-b629f363a186","Sinangoe"
"923","SGE13","SGE13","N/D N/D","2022-11-07 21:49:00","c264f365-9d10-4c41-9bf0-46cdacdfe4cd","Sinangoe"
"924","SGE13","SGE13","N/D N/D","2022-11-08 04:42:00","284a2bbb-4ca5-41cc-ad6b-5909ec86298e","Sinangoe"
"925","SGE13","SGE13","N/D N/D","2022-11-08 18:24:00","85f00cc4-9cf3-4742-ab80-40039df907dc","Sinangoe"
"926","SGE13","SGE13","N/D N/D","2022-11-13 19:46:00","5729af63-5536-4a72-9eb8-8ae9dd423741","Sinangoe"
"927","SGE13","SGE13","N/D N/D","2022-11-13 20:32:00","9b5eae46-049b-46e0-a50e-e1fd5bf75cb5","Sinangoe"
"928","SGE13","SGE13","N/D N/D","2022-11-13 22:18:00","908f0303-a5d0-41ac-b8fb-bb1a42cf2ebb","Sinangoe"
"929","SGE13","SGE13","N/D N/D","2022-11-14 23:28:00","57ec91f6-ba51-4f92-a5d9-f4a94daefdee","Sinangoe"
"930","SGE13","SGE13","N/D N/D","2022-11-15 05:29:00","087808d8-2198-496c-b04f-454584d517aa","Sinangoe"
